key,clean_path,noisy_path,script_path,train_val_test
06_07_008258_210914,/home/a/data/원본/02.지하철안/06_07_008258_210914_SD.wav,/home/a/data/원본/02.지하철안/06_07_008258_210914_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_008258_210914_SD.json,TR
06_07_013768_210917,/home/a/data/원본/02.지하철안/06_07_013768_210917_SD.wav,/home/a/data/원본/02.지하철안/06_07_013768_210917_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_013768_210917_SD.json,TR
06_05_008412_210919,/home/a/data/원본/02.지하철안/06_05_008412_210919_SD.wav,/home/a/data/원본/02.지하철안/06_05_008412_210919_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_008412_210919_SD.json,TE
06_07_014085_210927,/home/a/data/원본/02.지하철안/06_07_014085_210927_SD.wav,/home/a/data/원본/02.지하철안/06_07_014085_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_014085_210927_SD.json,VA
06_06_096903_211010,/home/a/data/원본/02.지하철안/06_06_096903_211010_SD.wav,/home/a/data/원본/02.지하철안/06_06_096903_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_096903_211010_SD.json,TR
06_02_096461_210905,/home/a/data/원본/02.지하철안/06_02_096461_210905_SD.wav,/home/a/data/원본/02.지하철안/06_02_096461_210905_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096461_210905_SD.json,TR
06_01_014884_210921,/home/a/data/원본/02.지하철안/06_01_014884_210921_SD.wav,/home/a/data/원본/02.지하철안/06_01_014884_210921_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014884_210921_SD.json,TE
06_01_011785_210905,/home/a/data/원본/02.지하철안/06_01_011785_210905_SD.wav,/home/a/data/원본/02.지하철안/06_01_011785_210905_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_011785_210905_SD.json,TR
06_01_017945_211005,/home/a/data/원본/02.지하철안/06_01_017945_211005_SD.wav,/home/a/data/원본/02.지하철안/06_01_017945_211005_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_017945_211005_SD.json,TR
06_01_020773_211009,/home/a/data/원본/02.지하철안/06_01_020773_211009_SD.wav,/home/a/data/원본/02.지하철안/06_01_020773_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020773_211009_SD.json,TR
06_02_020127_211008,/home/a/data/원본/02.지하철안/06_02_020127_211008_SD.wav,/home/a/data/원본/02.지하철안/06_02_020127_211008_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_020127_211008_SD.json,TR
06_07_008001_210910,/home/a/data/원본/02.지하철안/06_07_008001_210910_SD.wav,/home/a/data/원본/02.지하철안/06_07_008001_210910_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_008001_210910_SD.json,TR
06_01_022984_211011,/home/a/data/원본/02.지하철안/06_01_022984_211011_SD.wav,/home/a/data/원본/02.지하철안/06_01_022984_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_022984_211011_SD.json,TR
06_02_020941_211009,/home/a/data/원본/02.지하철안/06_02_020941_211009_SD.wav,/home/a/data/원본/02.지하철안/06_02_020941_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_020941_211009_SD.json,TR
06_07_023425_211011,/home/a/data/원본/02.지하철안/06_07_023425_211011_SD.wav,/home/a/data/원본/02.지하철안/06_07_023425_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_023425_211011_SD.json,TR
06_02_096698_211024,/home/a/data/원본/02.지하철안/06_02_096698_211024_SD.wav,/home/a/data/원본/02.지하철안/06_02_096698_211024_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096698_211024_SD.json,TE
06_01_001117_210809,/home/a/data/원본/02.지하철안/06_01_001117_210809_SD.wav,/home/a/data/원본/02.지하철안/06_01_001117_210809_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_001117_210809_SD.json,TR
06_01_014885_210930,/home/a/data/원본/02.지하철안/06_01_014885_210930_SD.wav,/home/a/data/원본/02.지하철안/06_01_014885_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014885_210930_SD.json,VA
06_06_013153_210925,/home/a/data/원본/02.지하철안/06_06_013153_210925_SD.wav,/home/a/data/원본/02.지하철안/06_06_013153_210925_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_013153_210925_SD.json,TR
06_02_016169_211007,/home/a/data/원본/02.지하철안/06_02_016169_211007_SD.wav,/home/a/data/원본/02.지하철안/06_02_016169_211007_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_016169_211007_SD.json,TR
06_02_015364_210930,/home/a/data/원본/02.지하철안/06_02_015364_210930_SD.wav,/home/a/data/원본/02.지하철안/06_02_015364_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_015364_210930_SD.json,VA
06_01_015323_211002,/home/a/data/원본/02.지하철안/06_01_015323_211002_SD.wav,/home/a/data/원본/02.지하철안/06_01_015323_211002_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015323_211002_SD.json,TR
06_06_013140_210925,/home/a/data/원본/02.지하철안/06_06_013140_210925_SD.wav,/home/a/data/원본/02.지하철안/06_06_013140_210925_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_013140_210925_SD.json,TR
06_05_016207_210919,/home/a/data/원본/02.지하철안/06_05_016207_210919_SD.wav,/home/a/data/원본/02.지하철안/06_05_016207_210919_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_016207_210919_SD.json,TR
06_05_030410_210922,/home/a/data/원본/02.지하철안/06_05_030410_210922_SD.wav,/home/a/data/원본/02.지하철안/06_05_030410_210922_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_030410_210922_SD.json,TR
06_06_020915_211006,/home/a/data/원본/02.지하철안/06_06_020915_211006_SD.wav,/home/a/data/원본/02.지하철안/06_06_020915_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_020915_211006_SD.json,TR
06_06_016600_210930,/home/a/data/원본/02.지하철안/06_06_016600_210930_SD.wav,/home/a/data/원본/02.지하철안/06_06_016600_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_016600_210930_SD.json,TR
06_02_012051_210907,/home/a/data/원본/02.지하철안/06_02_012051_210907_SD.wav,/home/a/data/원본/02.지하철안/06_02_012051_210907_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_012051_210907_SD.json,TR
06_06_019129_211005,/home/a/data/원본/02.지하철안/06_06_019129_211005_SD.wav,/home/a/data/원본/02.지하철안/06_06_019129_211005_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_019129_211005_SD.json,TR
06_06_020940_211006,/home/a/data/원본/02.지하철안/06_06_020940_211006_SD.wav,/home/a/data/원본/02.지하철안/06_06_020940_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_020940_211006_SD.json,TR
06_06_016638_210930,/home/a/data/원본/02.지하철안/06_06_016638_210930_SD.wav,/home/a/data/원본/02.지하철안/06_06_016638_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_016638_210930_SD.json,TR
06_01_019873_211008,/home/a/data/원본/02.지하철안/06_01_019873_211008_SD.wav,/home/a/data/원본/02.지하철안/06_01_019873_211008_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_019873_211008_SD.json,TE
06_01_020451_211006,/home/a/data/원본/02.지하철안/06_01_020451_211006_SD.wav,/home/a/data/원본/02.지하철안/06_01_020451_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020451_211006_SD.json,TR
06_01_014421_210928,/home/a/data/원본/02.지하철안/06_01_014421_210928_SD.wav,/home/a/data/원본/02.지하철안/06_01_014421_210928_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014421_210928_SD.json,TE
06_01_012427_210911,/home/a/data/원본/02.지하철안/06_01_012427_210911_SD.wav,/home/a/data/원본/02.지하철안/06_01_012427_210911_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_012427_210911_SD.json,TR
06_02_096377_211027,/home/a/data/원본/02.지하철안/06_02_096377_211027_SD.wav,/home/a/data/원본/02.지하철안/06_02_096377_211027_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096377_211027_SD.json,TR
06_01_008143_210912,/home/a/data/원본/02.지하철안/06_01_008143_210912_SD.wav,/home/a/data/원본/02.지하철안/06_01_008143_210912_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008143_210912_SD.json,TR
06_01_021760_211010,/home/a/data/원본/02.지하철안/06_01_021760_211010_SD.wav,/home/a/data/원본/02.지하철안/06_01_021760_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_021760_211010_SD.json,TE
06_01_014883_210930,/home/a/data/원본/02.지하철안/06_01_014883_210930_SD.wav,/home/a/data/원본/02.지하철안/06_01_014883_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014883_210930_SD.json,TR
06_01_030360_210922,/home/a/data/원본/02.지하철안/06_01_030360_210922_SD.wav,/home/a/data/원본/02.지하철안/06_01_030360_210922_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_030360_210922_SD.json,TR
06_01_015604_210919,/home/a/data/원본/02.지하철안/06_01_015604_210919_SD.wav,/home/a/data/원본/02.지하철안/06_01_015604_210919_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015604_210919_SD.json,TE
06_02_021850_211010,/home/a/data/원본/02.지하철안/06_02_021850_211010_SD.wav,/home/a/data/원본/02.지하철안/06_02_021850_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_021850_211010_SD.json,TR
06_01_012782_210923,/home/a/data/원본/02.지하철안/06_01_012782_210923_SD.wav,/home/a/data/원본/02.지하철안/06_01_012782_210923_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_012782_210923_SD.json,TR
06_05_096837_210918,/home/a/data/원본/02.지하철안/06_05_096837_210918_SD.wav,/home/a/data/원본/02.지하철안/06_05_096837_210918_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_096837_210918_SD.json,TE
06_06_096905_211009,/home/a/data/원본/02.지하철안/06_06_096905_211009_SD.wav,/home/a/data/원본/02.지하철안/06_06_096905_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_096905_211009_SD.json,TR
06_01_015485_211007,/home/a/data/원본/02.지하철안/06_01_015485_211007_SD.wav,/home/a/data/원본/02.지하철안/06_01_015485_211007_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015485_211007_SD.json,TR
06_01_008906_210916,/home/a/data/원본/02.지하철안/06_01_008906_210916_SD.wav,/home/a/data/원본/02.지하철안/06_01_008906_210916_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008906_210916_SD.json,TR
06_02_016149_211007,/home/a/data/원본/02.지하철안/06_02_016149_211007_SD.wav,/home/a/data/원본/02.지하철안/06_02_016149_211007_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_016149_211007_SD.json,TR
06_05_014529_210928,/home/a/data/원본/02.지하철안/06_05_014529_210928_SD.wav,/home/a/data/원본/02.지하철안/06_05_014529_210928_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_014529_210928_SD.json,TR
06_05_096810_211030,/home/a/data/원본/02.지하철안/06_05_096810_211030_SD.wav,/home/a/data/원본/02.지하철안/06_05_096810_211030_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_096810_211030_SD.json,TR
06_01_020752_211009,/home/a/data/원본/02.지하철안/06_01_020752_211009_SD.wav,/home/a/data/원본/02.지하철안/06_01_020752_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020752_211009_SD.json,TR
06_02_015347_210930,/home/a/data/원본/02.지하철안/06_02_015347_210930_SD.wav,/home/a/data/원본/02.지하철안/06_02_015347_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_015347_210930_SD.json,TR
06_01_015100_210930,/home/a/data/원본/02.지하철안/06_01_015100_210930_SD.wav,/home/a/data/원본/02.지하철안/06_01_015100_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015100_210930_SD.json,TR
06_01_008382_210918,/home/a/data/원본/02.지하철안/06_01_008382_210918_SD.wav,/home/a/data/원본/02.지하철안/06_01_008382_210918_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008382_210918_SD.json,TR
06_01_016536_211014,/home/a/data/원본/02.지하철안/06_01_016536_211014_SD.wav,/home/a/data/원본/02.지하철안/06_01_016536_211014_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_016536_211014_SD.json,TR
06_07_019314_211005,/home/a/data/원본/02.지하철안/06_07_019314_211005_SD.wav,/home/a/data/원본/02.지하철안/06_07_019314_211005_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_019314_211005_SD.json,TR
06_06_020330_211008,/home/a/data/원본/02.지하철안/06_06_020330_211008_SD.wav,/home/a/data/원본/02.지하철안/06_06_020330_211008_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_020330_211008_SD.json,TR
06_06_013702_211011,/home/a/data/원본/02.지하철안/06_06_013702_211011_SD.wav,/home/a/data/원본/02.지하철안/06_06_013702_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_013702_211011_SD.json,TR
06_07_023440_211011,/home/a/data/원본/02.지하철안/06_07_023440_211011_SD.wav,/home/a/data/원본/02.지하철안/06_07_023440_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_023440_211011_SD.json,TR
06_06_023398_211011,/home/a/data/원본/02.지하철안/06_06_023398_211011_SD.wav,/home/a/data/원본/02.지하철안/06_06_023398_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_023398_211011_SD.json,TR
06_02_096746_211026,/home/a/data/원본/02.지하철안/06_02_096746_211026_SD.wav,/home/a/data/원본/02.지하철안/06_02_096746_211026_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096746_211026_SD.json,VA
06_02_000592_210802,/home/a/data/원본/02.지하철안/06_02_000592_210802_SD.wav,/home/a/data/원본/02.지하철안/06_02_000592_210802_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_000592_210802_SD.json,TR
06_08_014914_211001,/home/a/data/원본/02.지하철안/06_08_014914_211001_SD.wav,/home/a/data/원본/02.지하철안/06_08_014914_211001_SN.wav,/home/a/data/라벨링/02.지하철안/06_08_014914_211001_SD.json,VA
06_06_022169_211010,/home/a/data/원본/02.지하철안/06_06_022169_211010_SD.wav,/home/a/data/원본/02.지하철안/06_06_022169_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_022169_211010_SD.json,TE
06_05_096826_211027,/home/a/data/원본/02.지하철안/06_05_096826_211027_SD.wav,/home/a/data/원본/02.지하철안/06_05_096826_211027_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_096826_211027_SD.json,TE
06_01_012353_211009,/home/a/data/원본/02.지하철안/06_01_012353_211009_SD.wav,/home/a/data/원본/02.지하철안/06_01_012353_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_012353_211009_SD.json,TR
06_01_008392_210918,/home/a/data/원본/02.지하철안/06_01_008392_210918_SD.wav,/home/a/data/원본/02.지하철안/06_01_008392_210918_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008392_210918_SD.json,TR
06_02_020599_211006,/home/a/data/원본/02.지하철안/06_02_020599_211006_SD.wav,/home/a/data/원본/02.지하철안/06_02_020599_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_020599_211006_SD.json,TR
06_01_019056_211028,/home/a/data/원본/02.지하철안/06_01_019056_211028_SD.wav,/home/a/data/원본/02.지하철안/06_01_019056_211028_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_019056_211028_SD.json,TR
06_02_096725_211024,/home/a/data/원본/02.지하철안/06_02_096725_211024_SD.wav,/home/a/data/원본/02.지하철안/06_02_096725_211024_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096725_211024_SD.json,TR
06_01_013533_210927,/home/a/data/원본/02.지하철안/06_01_013533_210927_SD.wav,/home/a/data/원본/02.지하철안/06_01_013533_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013533_210927_SD.json,TR
06_02_012516_210911,/home/a/data/원본/02.지하철안/06_02_012516_210911_SD.wav,/home/a/data/원본/02.지하철안/06_02_012516_210911_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_012516_210911_SD.json,TR
06_01_014416_210928,/home/a/data/원본/02.지하철안/06_01_014416_210928_SD.wav,/home/a/data/원본/02.지하철안/06_01_014416_210928_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014416_210928_SD.json,TR
06_01_015480_210921,/home/a/data/원본/02.지하철안/06_01_015480_210921_SD.wav,/home/a/data/원본/02.지하철안/06_01_015480_210921_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015480_210921_SD.json,TR
06_01_015466_211002,/home/a/data/원본/02.지하철안/06_01_015466_211002_SD.wav,/home/a/data/원본/02.지하철안/06_01_015466_211002_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015466_211002_SD.json,VA
06_06_013202_211008,/home/a/data/원본/02.지하철안/06_06_013202_211008_SD.wav,/home/a/data/원본/02.지하철안/06_06_013202_211008_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_013202_211008_SD.json,VA
06_01_008249_210914,/home/a/data/원본/02.지하철안/06_01_008249_210914_SD.wav,/home/a/data/원본/02.지하철안/06_01_008249_210914_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008249_210914_SD.json,TR
06_01_013569_210917,/home/a/data/원본/02.지하철안/06_01_013569_210917_SD.wav,/home/a/data/원본/02.지하철안/06_01_013569_210917_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013569_210917_SD.json,TR
06_02_012320_210910,/home/a/data/원본/02.지하철안/06_02_012320_210910_SD.wav,/home/a/data/원본/02.지하철안/06_02_012320_210910_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_012320_210910_SD.json,TR
06_01_013551_210917,/home/a/data/원본/02.지하철안/06_01_013551_210917_SD.wav,/home/a/data/원본/02.지하철안/06_01_013551_210917_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013551_210917_SD.json,VA
06_02_011626_210906,/home/a/data/원본/02.지하철안/06_02_011626_210906_SD.wav,/home/a/data/원본/02.지하철안/06_02_011626_210906_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_011626_210906_SD.json,VA
06_01_095964_210918,/home/a/data/원본/02.지하철안/06_01_095964_210918_SD.wav,/home/a/data/원본/02.지하철안/06_01_095964_210918_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_095964_210918_SD.json,TR
06_01_016063_211013,/home/a/data/원본/02.지하철안/06_01_016063_211013_SD.wav,/home/a/data/원본/02.지하철안/06_01_016063_211013_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_016063_211013_SD.json,TR
06_02_096597_211025,/home/a/data/원본/02.지하철안/06_02_096597_211025_SD.wav,/home/a/data/원본/02.지하철안/06_02_096597_211025_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096597_211025_SD.json,TR
06_02_016190_211007,/home/a/data/원본/02.지하철안/06_02_016190_211007_SD.wav,/home/a/data/원본/02.지하철안/06_02_016190_211007_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_016190_211007_SD.json,VA
06_01_015551_210921,/home/a/data/원본/02.지하철안/06_01_015551_210921_SD.wav,/home/a/data/원본/02.지하철안/06_01_015551_210921_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015551_210921_SD.json,TR
06_02_012109_210907,/home/a/data/원본/02.지하철안/06_02_012109_210907_SD.wav,/home/a/data/원본/02.지하철안/06_02_012109_210907_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_012109_210907_SD.json,VA
06_01_096148_211024,/home/a/data/원본/02.지하철안/06_01_096148_211024_SD.wav,/home/a/data/원본/02.지하철안/06_01_096148_211024_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_096148_211024_SD.json,TE
06_07_007940_210908,/home/a/data/원본/02.지하철안/06_07_007940_210908_SD.wav,/home/a/data/원본/02.지하철안/06_07_007940_210908_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_007940_210908_SD.json,TR
06_02_021828_211010,/home/a/data/원본/02.지하철안/06_02_021828_211010_SD.wav,/home/a/data/원본/02.지하철안/06_02_021828_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_021828_211010_SD.json,TR
06_07_008950_210916,/home/a/data/원본/02.지하철안/06_07_008950_210916_SD.wav,/home/a/data/원본/02.지하철안/06_07_008950_210916_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_008950_210916_SD.json,TR
06_08_023521_211011,/home/a/data/원본/02.지하철안/06_08_023521_211011_SD.wav,/home/a/data/원본/02.지하철안/06_08_023521_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_08_023521_211011_SD.json,TR
06_01_019182_211025,/home/a/data/원본/02.지하철안/06_01_019182_211025_SD.wav,/home/a/data/원본/02.지하철안/06_01_019182_211025_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_019182_211025_SD.json,TR
06_01_020892_211009,/home/a/data/원본/02.지하철안/06_01_020892_211009_SD.wav,/home/a/data/원본/02.지하철안/06_01_020892_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020892_211009_SD.json,TR
06_01_015498_210921,/home/a/data/원본/02.지하철안/06_01_015498_210921_SD.wav,/home/a/data/원본/02.지하철안/06_01_015498_210921_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015498_210921_SD.json,TR
06_07_014052_210927,/home/a/data/원본/02.지하철안/06_07_014052_210927_SD.wav,/home/a/data/원본/02.지하철안/06_07_014052_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_014052_210927_SD.json,TE
06_01_014933_210921,/home/a/data/원본/02.지하철안/06_01_014933_210921_SD.wav,/home/a/data/원본/02.지하철안/06_01_014933_210921_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014933_210921_SD.json,TR
06_01_015929_211013,/home/a/data/원본/02.지하철안/06_01_015929_211013_SD.wav,/home/a/data/원본/02.지하철안/06_01_015929_211013_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015929_211013_SD.json,TR
06_06_019205_211005,/home/a/data/원본/02.지하철안/06_06_019205_211005_SD.wav,/home/a/data/원본/02.지하철안/06_06_019205_211005_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_019205_211005_SD.json,TR
06_01_013673_210917,/home/a/data/원본/02.지하철안/06_01_013673_210917_SD.wav,/home/a/data/원본/02.지하철안/06_01_013673_210917_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013673_210917_SD.json,TR
06_01_013614_210917,/home/a/data/원본/02.지하철안/06_01_013614_210917_SD.wav,/home/a/data/원본/02.지하철안/06_01_013614_210917_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013614_210917_SD.json,TR
06_01_014953_210921,/home/a/data/원본/02.지하철안/06_01_014953_210921_SD.wav,/home/a/data/원본/02.지하철안/06_01_014953_210921_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014953_210921_SD.json,TE
06_02_012993_211002,/home/a/data/원본/02.지하철안/06_02_012993_211002_SD.wav,/home/a/data/원본/02.지하철안/06_02_012993_211002_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_012993_211002_SD.json,TR
06_01_016772_211006,/home/a/data/원본/02.지하철안/06_01_016772_211006_SD.wav,/home/a/data/원본/02.지하철안/06_01_016772_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_016772_211006_SD.json,TR
06_01_008240_210914,/home/a/data/원본/02.지하철안/06_01_008240_210914_SD.wav,/home/a/data/원본/02.지하철안/06_01_008240_210914_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008240_210914_SD.json,TR
06_07_008275_210915,/home/a/data/원본/02.지하철안/06_07_008275_210915_SD.wav,/home/a/data/원본/02.지하철안/06_07_008275_210915_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_008275_210915_SD.json,TR
06_01_030391_210922,/home/a/data/원본/02.지하철안/06_01_030391_210922_SD.wav,/home/a/data/원본/02.지하철안/06_01_030391_210922_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_030391_210922_SD.json,TR
06_01_013576_210927,/home/a/data/원본/02.지하철안/06_01_013576_210927_SD.wav,/home/a/data/원본/02.지하철안/06_01_013576_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013576_210927_SD.json,TR
06_08_019453_211007,/home/a/data/원본/02.지하철안/06_08_019453_211007_SD.wav,/home/a/data/원본/02.지하철안/06_08_019453_211007_SN.wav,/home/a/data/라벨링/02.지하철안/06_08_019453_211007_SD.json,TR
06_06_022254_211010,/home/a/data/원본/02.지하철안/06_06_022254_211010_SD.wav,/home/a/data/원본/02.지하철안/06_06_022254_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_022254_211010_SD.json,TE
06_02_096567_211026,/home/a/data/원본/02.지하철안/06_02_096567_211026_SD.wav,/home/a/data/원본/02.지하철안/06_02_096567_211026_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096567_211026_SD.json,TR
06_06_001840_210820,/home/a/data/원본/02.지하철안/06_06_001840_210820_SD.wav,/home/a/data/원본/02.지하철안/06_06_001840_210820_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_001840_210820_SD.json,TR
06_01_007885_210901,/home/a/data/원본/02.지하철안/06_01_007885_210901_SD.wav,/home/a/data/원본/02.지하철안/06_01_007885_210901_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_007885_210901_SD.json,TR
06_01_022859_211011,/home/a/data/원본/02.지하철안/06_01_022859_211011_SD.wav,/home/a/data/원본/02.지하철안/06_01_022859_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_022859_211011_SD.json,TR
06_02_020578_211006,/home/a/data/원본/02.지하철안/06_02_020578_211006_SD.wav,/home/a/data/원본/02.지하철안/06_02_020578_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_020578_211006_SD.json,TR
06_02_014905_210930,/home/a/data/원본/02.지하철안/06_02_014905_210930_SD.wav,/home/a/data/원본/02.지하철안/06_02_014905_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_014905_210930_SD.json,TR
06_02_096756_211022,/home/a/data/원본/02.지하철안/06_02_096756_211022_SD.wav,/home/a/data/원본/02.지하철안/06_02_096756_211022_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096756_211022_SD.json,TR
06_06_023353_211011,/home/a/data/원본/02.지하철안/06_06_023353_211011_SD.wav,/home/a/data/원본/02.지하철안/06_06_023353_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_023353_211011_SD.json,TR
06_02_012137_211001,/home/a/data/원본/02.지하철안/06_02_012137_211001_SD.wav,/home/a/data/원본/02.지하철안/06_02_012137_211001_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_012137_211001_SD.json,TE
06_05_096871_211028,/home/a/data/원본/02.지하철안/06_05_096871_211028_SD.wav,/home/a/data/원본/02.지하철안/06_05_096871_211028_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_096871_211028_SD.json,TR
06_07_013776_210917,/home/a/data/원본/02.지하철안/06_07_013776_210917_SD.wav,/home/a/data/원본/02.지하철안/06_07_013776_210917_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_013776_210917_SD.json,TR
06_07_008010_210910,/home/a/data/원본/02.지하철안/06_07_008010_210910_SD.wav,/home/a/data/원본/02.지하철안/06_07_008010_210910_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_008010_210910_SD.json,TR
06_02_012925_210909,/home/a/data/원본/02.지하철안/06_02_012925_210909_SD.wav,/home/a/data/원본/02.지하철안/06_02_012925_210909_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_012925_210909_SD.json,TR
